Price,Close,High,Low,Open,Volume
Ticker,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Date,,,,,
2024-03-28,132984.03125,133594.83506095383,131601.38078704057,132487.19430160517,10442
2024-04-01,135308.96875,136575.689446234,134148.1923630666,135583.79149734322,12671
2024-04-02,136678.25,137074.2053124885,134498.76665078822,135887.8504170134,7756
2024-04-03,135778.890625,137139.0154153474,135588.7641467818,136784.13861892876,6928
2024-04-04,134951.65625,136702.64253279514,134692.4891567119,135985.56736069452,5388
2024-04-05,135054.96875,135688.4536249901,134093.2917895751,135279.693404665,6537
2024-04-08,132307.171875,135388.3736142232,130379.81433216328,134399.3732046082,15744
2024-04-09,132521.765625,133584.54223169296,132277.8959049927,132518.07369758756,3764
2024-04-10,132278.40625,133483.1118703942,131850.11147626082,133096.3318115752,4292
2024-04-12,131318.234375,132946.296741783,131102.3889969176,132597.85351019044,4795
2024-04-15,129052.390625,131002.18018407603,128779.42164450474,131002.18018407603,8752
2024-04-16,129762.59375,130293.53814558423,127614.10984902216,128111.45302814462,6799
2024-04-18,128840.734375,131105.45936040726,128613.7742927691,130354.59605531025,4811
2024-04-19,128767.1015625,129129.40115586756,126927.13525182132,128531.16870250436,6377
2024-04-22,128629.921875,131252.91964257494,128319.91678491487,129507.21423741926,6055
2024-04-23,128835.953125,129710.69852383877,128365.62958182387,129108.42361697448,5398
2024-04-24,128135.828125,129754.06857770655,127937.02482838374,129046.4101576286,4696
2024-04-25,129240.7265625,129481.8935602034,127812.35556999806,128111.4484457469,5828
2024-04-26,129843.9453125,130354.64640328457,129240.72794004847,129307.8213270058,3735
2024-04-29,130425.7265625,130843.16363579468,130005.70358204532,130603.88933472343,3233
2024-04-30,132617.21875,135172.42182172457,130656.3614366294,130656.3614366294,14637
2024-05-02,133457.1875,134591.7932011348,132099.35258629898,133633.15380740742,9911
2024-05-03,128171.6640625,133893.91051056923,127381.56038357501,133893.91051056923,32315
2024-05-06,126093.0703125,129058.57618236833,124623.13008021527,129058.57618236833,16067
2024-05-07,124138.0,126602.07354941593,122738.84508041733,126093.07043757955,13141
2024-05-08,126294.609375,126805.55971314607,123465.54122147757,124138.00171529126,9470
2024-05-09,125843.4765625,127313.76730374988,125419.61366281321,125918.10179342852,7038
2024-05-10,127209.8828125,127464.36099470085,125163.83834855596,126316.88808951614,5922
2024-05-13,128492.1953125,128809.13251327066,125243.29886892639,127209.88909799373,9777
2024-05-14,127807.328125,128609.94076770525,127313.87159717799,128310.84788219896,5329
2024-05-15,127060.0859375,128161.24617097121,126917.01985012733,127612.95598398776,6132
2024-05-16,128574.3359375,128759.47753526746,126665.8274940436,127169.30048014743,6690
2024-05-17,128753.1015625,129197.30120811671,128011.74847694073,128510.23659406276,9747
2024-05-21,129228.8046875,129599.2280845381,127174.28595296277,127174.28595296277,7993
2024-05-22,129089.734375,129806.31107303181,128609.9395424048,129257.97412149442,7108
2024-05-23,129767.1796875,130190.14687217298,128660.83199957061,129089.73430863075,11228
2024-05-24,130643.3203125,131099.39022851046,128578.2397207098,129756.46317589478,8423
2024-05-27,130557.78125,132398.44868894553,129757.45854905836,130404.49614844935,16733
2024-05-28,128718.8125,131100.58882282942,128609.93957513438,130902.98500941972,5327
2024-05-29,127760.359375,129307.76770837176,127533.19678776804,129108.41919962446,5173
2024-05-30,125086.6640625,127615.44748924852,124671.87522533175,127612.95504872022,8549
2024-05-31,125052.2265625,126516.23945307302,124649.49489056646,125718.7051859481,14691
2024-06-03,126586.46875,128510.23563501607,126317.03592470626,128510.23563501607,17642
2024-06-04,121534.6015625,126615.98713374662,115996.04784627214,126615.98713374662,19731
2024-06-05,127572.7890625,127940.32281106978,121647.95374073101,122777.62912359738,9992
2024-06-06,125750.6484375,128308.4921267915,125552.74866235736,128111.44133919178,10281
2024-06-07,126895.59375,127064.6279641574,125421.11255263198,125750.65994923135,7440
2024-06-10,126579.390625,127812.35425936949,125668.25559496229,127811.35728312722,14250
2024-06-11,125877.125,127114.47380039241,125673.8430973213,126586.07637988882,4595
2024-06-12,125696.21875,126516.27839880668,125449.56060971154,126017.79030424875,5185
2024-06-13,125698.3671875,126381.98912238251,125470.60484977443,125720.15267613341,2995
2024-06-14,125200.9765625,125944.01983473028,125007.85915027252,125697.7667047398,5958
2024-06-18,125467.671875,125947.96519206664,125200.98072333353,125200.98072333353,3439
2024-06-19,124570.9375,125816.36335987599,124372.78846827199,125519.31116757871,3973
2024-06-20,125919.2421875,126316.88771263276,124238.54278287741,124821.42337507199,6497
2024-06-21,124910.453125,126715.68113297786,124622.03101197665,125918.1001345012,7878
2024-06-24,124866.5859375,125962.36408751643,124123.542656729,125313.9322947381,9053
2024-06-25,126570.96875,127383.65236263556,125080.93325849615,125619.00444307804,6690
2024-06-26,125546.671875,127094.5241363548,125420.10263269141,127094.5241363548,5775
2024-06-27,124832.390625,125772.99096391893,124422.68012809027,125546.6773599075,6984
2024-06-28,129067.703125,130441.78571382463,125020.78159150116,125131.49269433512,21408
2024-07-01,129275.875,130105.40600758017,127315.36785652873,129208.62583360456,11010
2024-07-02,128297.984375,129566.9871568989,127737.68372059657,129377.60840201727,6210
2024-07-03,128538.0390625,128933.98658038909,127612.94645608304,128831.74979235305,6825
2024-07-04,128129.25,128759.4869997693,127443.5250389583,128585.01615017612,4989
2024-07-05,128561.1171875,130254.93291906921,127812.34137179237,128111.43421431606,7882
2024-07-08,128381.734375,130833.69629109938,127671.73927183377,128783.41456221283,20120
2024-07-09,130953.359375,131251.86025823336,128370.44347649487,129108.40832053064,7879
2024-07-10,130476.71875,131599.85915318073,127812.34663473035,131599.85915318073,7283
2024-07-11,130210.96875,130935.82494965248,129886.05577310798,130006.68988999887,3872
2024-07-12,129298.75,130603.84647796881,128830.42039056506,130215.07246045058,4312
2024-07-15,130864.9375,133943.75586107824,129826.24405083446,129826.24405083446,16952
2024-07-16,132778.890625,133076.39457967517,131002.68390597332,131451.32323441844,8534
2024-07-18,131900.796875,132772.15410297498,130390.5336589643,132299.83661241073,5679
2024-07-19,127736.1328125,131850.10855915805,127114.47138973649,131850.10855915805,18338
2024-07-22,130578.4609375,131162.19050988933,126217.3364847951,127736.12848906571,19170
2024-07-23,131605.546875,133331.65538214613,125843.92017857255,130106.3906523927,18946
2024-07-24,136857.59375,137459.11320831603,130559.58501223971,131072.63839597715,22893
2024-07-25,137368.1875,139769.21510065108,134283.2334724628,134283.2334724628,17629
2024-07-26,138646.375,139098.25441096866,135986.37507728374,137667.61233893756,13182
2024-07-29,139030.0,140251.72950196662,138276.6232801566,138656.50959898764,12647
